  QueueTimes | ServiceTimes | SojournTimes
       0.117 |        1.146 |        1.263
       0.929 |        0.969 |        1.898
       0.123 |        1.066 |        1.189
       0.076 |        1.133 |        1.208
       0.061 |        1.105 |        1.166
       0.661 |        1.206 |        1.867
       1.805 |        1.034 |        2.839
       1.495 |        1.032 |        2.527
       0.060 |        0.917 |        0.977
       0.126 |        1.064 |        1.191
       0.066 |        0.971 |        1.037
       0.152 |        1.539 |        1.691
       1.683 |        1.680 |        3.363
       0.135 |        1.090 |        1.225
       0.061 |        1.073 |        1.134
       0.143 |        1.210 |        1.353
       0.126 |        1.357 |        1.483
       1.355 |        1.375 |        2.730
       0.062 |        1.224 |        1.287
       0.061 |        1.230 |        1.291
       0.757 |        1.218 |        1.974
       0.498 |        1.486 |        1.984
       0.058 |        0.791 |        0.850
       0.071 |        1.130 |        1.201
       0.107 |        0.814 |        0.921
       0.131 |        0.967 |        1.098
       0.480 |        0.796 |        1.276
       0.065 |        1.227 |        1.291
       0.603 |        0.972 |        1.575
       0.162 |        1.108 |        1.270
       0.060 |        0.931 |        0.991
       0.091 |        1.226 |        1.317
       0.127 |        1.353 |        1.480
       0.129 |        1.242 |        1.371
       0.066 |        1.208 |        1.274
       0.275 |        1.134 |        1.409
       1.081 |        1.232 |        2.313
       0.128 |        0.979 |        1.106
       0.126 |        1.304 |        1.430
       0.555 |        0.935 |        1.489
       0.781 |        0.930 |        1.711
       0.062 |        0.945 |        1.007
       0.512 |        0.935 |        1.447
       0.060 |        0.932 |        0.992
       0.104 |        1.043 |        1.147
       0.171 |        0.798 |        0.969
       0.109 |        0.818 |        0.926
       0.126 |        0.959 |        1.086
       0.317 |        0.799 |        1.117
       0.113 |        1.010 |        1.122
       0.076 |        1.145 |        1.221
       0.797 |        1.015 |        1.812
       0.656 |        0.995 |        1.651
       0.127 |        1.245 |        1.372
       0.079 |        1.239 |        1.318
       0.061 |        1.177 |        1.239
       0.429 |        1.060 |        1.488
       0.058 |        0.942 |        1.000
       0.058 |        1.038 |        1.096
       0.892 |        1.007 |        1.898
       1.721 |        0.937 |        2.658
       1.631 |        0.948 |        2.580
       0.113 |        0.958 |        1.071
       0.917 |        1.073 |        1.989
       0.076 |        1.049 |        1.126
       0.126 |        0.883 |        1.009
       0.403 |        0.821 |        1.223
       0.065 |        1.325 |        1.390
       0.129 |        1.470 |        1.599
       0.682 |        1.149 |        1.831
       1.765 |        1.147 |        2.911
       2.592 |        1.211 |        3.803
       3.425 |        1.144 |        4.569
       3.955 |        1.207 |        5.162
       2.636 |        1.078 |        3.714
       1.915 |        0.817 |        2.732
       0.925 |        0.814 |        1.740
       1.619 |        0.815 |        2.434
       1.375 |        0.870 |        2.245
       1.643 |        0.816 |        2.458
       0.112 |        0.843 |        0.954
       0.615 |        0.908 |        1.524
       1.650 |        0.867 |        2.517
       1.377 |        0.817 |        2.194
       0.130 |        0.844 |        0.974
       0.707 |        0.833 |        1.540
       0.109 |        0.802 |        0.911
       0.070 |        0.968 |        1.038
       0.198 |        0.784 |        0.981
       0.877 |        0.782 |        1.658
       0.107 |        0.783 |        0.890
       0.500 |        0.875 |        1.375
       0.129 |        1.274 |        1.403
       1.327 |        0.949 |        2.276
       0.135 |        1.193 |        1.328
       0.335 |        1.065 |        1.401
       1.394 |        1.001 |        2.395
       1.720 |        0.999 |        2.719
       2.065 |        1.077 |        3.142
       2.747 |        1.048 |        3.795
       3.207 |        1.009 |        4.216
       0.145 |        0.994 |        1.140
       0.062 |        1.003 |        1.065
       0.073 |        1.008 |        1.080
       0.091 |        0.947 |        1.038
       0.439 |        0.943 |        1.382
       0.223 |        0.975 |        1.198
       0.304 |        0.944 |        1.248
       0.985 |        0.988 |        1.973
       1.438 |        1.009 |        2.447
       2.196 |        0.848 |        3.045
       2.166 |        0.848 |        3.014
       2.669 |        0.861 |        3.530
       3.590 |        0.904 |        4.494
       4.130 |        0.849 |        4.979
       4.696 |        0.850 |        5.546
       1.161 |        0.849 |        2.010
       0.073 |        1.064 |        1.137
       0.109 |        0.890 |        0.998
       0.059 |        0.787 |        0.846
       0.064 |        1.059 |        1.123
       0.698 |        0.792 |        1.490
       0.059 |        0.781 |        0.840
       0.167 |        0.789 |        0.957
       0.057 |        0.868 |        0.925
       1.020 |        0.778 |        1.799
       1.778 |        0.779 |        2.557
       2.002 |        0.779 |        2.781
       0.111 |        0.849 |        0.959
       0.127 |        0.865 |        0.992
       0.676 |        0.834 |        1.510
       0.070 |        1.065 |        1.135
       0.573 |        1.270 |        1.843
       0.066 |        1.176 |        1.242
       0.072 |        1.434 |        1.505
       0.291 |        1.160 |        1.451
       1.575 |        1.156 |        2.731
       1.556 |        1.024 |        2.580
       2.173 |        0.826 |        2.999
       1.896 |        0.827 |        2.723
       1.850 |        0.826 |        2.676
       1.057 |        0.911 |        1.967
       1.088 |        0.863 |        1.951
       1.058 |        0.826 |        1.884
       0.119 |        0.914 |        1.033
       0.072 |        1.183 |        1.255
       0.298 |        0.961 |        1.258
       0.472 |        0.956 |        1.428
       0.958 |        0.965 |        1.923
       0.141 |        1.290 |        1.431
       0.064 |        1.149 |        1.212
       1.270 |        0.958 |        2.228
       0.060 |        1.046 |        1.106
       0.463 |        0.954 |        1.418
       0.264 |        0.955 |        1.219
       1.148 |        0.967 |        2.115
       1.924 |        0.955 |        2.880
       0.456 |        0.954 |        1.409
       1.188 |        0.973 |        2.161
       1.951 |        0.997 |        2.948
       2.311 |        0.765 |        3.075
       1.703 |        0.764 |        2.467
       2.118 |        0.764 |        2.882
       0.108 |        0.861 |        0.969
       0.150 |        1.187 |        1.336
       1.190 |        1.198 |        2.388
       0.069 |        1.031 |        1.100
       0.965 |        1.013 |        1.978
       1.757 |        1.106 |        2.863
       2.785 |        1.012 |        3.797
       3.654 |        1.069 |        4.722
       4.831 |        1.065 |        5.896
       3.147 |        1.021 |        4.168
       1.246 |        1.012 |        2.258
       0.065 |        0.973 |        1.039
       0.866 |        0.737 |        1.603
       1.660 |        0.736 |        2.396
       0.086 |        1.066 |        1.152
       1.263 |        0.743 |        2.006
       1.590 |        0.753 |        2.343
       0.257 |        0.827 |        1.084
       0.479 |        0.738 |        1.217
       0.080 |        1.191 |        1.272
       0.642 |        0.868 |        1.510
       1.505 |        0.865 |        2.370
       1.525 |        0.864 |        2.389
       0.114 |        1.103 |        1.217
       1.083 |        1.168 |        2.252
       1.311 |        1.082 |        2.393
       1.343 |        1.068 |        2.412
       0.124 |        1.263 |        1.387
       0.573 |        1.074 |        1.647
       1.414 |        1.112 |        2.526
       0.067 |        1.060 |        1.127
       0.051 |        0.899 |        0.950
       0.129 |        1.132 |        1.261
       1.247 |        0.975 |        2.222
       2.301 |        0.855 |        3.156
       1.433 |        0.852 |        2.285
       1.210 |        0.852 |        2.063
       1.666 |        0.897 |        2.564
